Gene;seqnames;start;end;width;strand;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;annotation;geneChr;geneStart;geneEnd;geneLength;geneStrand;geneId;transcriptId;distanceToTSS;gene_symbol;Peak
ENSMUST00000195854;chr1;39396334;39396602;269;*;15,1276595798713;-7,52836044237308;3,73988528486377;-2,01299234306523;0,0441154348829431;0,850431579053377;Intron (ENSMUST00000054462.10/54610, intron 5 of 19);1;39391198;39392631;1434;2;54610;ENSMUST00000195854.1;-3703;Tbc1d8;chr1_39396334_39396602
ENSMUST00000222907;chr13;63108481;63108963;483;*;10,7063544878023;-7,55484202008415;3,75338282987452;-2,01280880808439;0,0441347469390308;0,850431579053377;Promoter (<=1kb);13;63107522;63190551;83030;1;72061;ENSMUST00000222907.1;959;Aopep;chr13_63108481_63108963
ENSMUST00000152993;chr4;132533137;132533356;220;*;13,7420095939201;7,22293605264626;3,58880617946882;2,01262918403561;0,0441536543852009;0,850431579053377;Promoter (<=1kb);4;132530555;132533488;2934;2;11983;ENSMUST00000152993.7;132;Atpif1;chr4_132533137_132533356
ENSMUST00000173728;chr4;129600999;129601160;162;*;15,5279889126408;7,51672468210703;3,73478858128518;2,01262387910602;0,044154212892478;0,850431579053377;Promoter (<=1kb);4;129601088;129601750;663;1;76799;ENSMUST00000173728.1;0;Tmem234;chr4_129600999_129601160
ENSMUST00000131199;chr2;19554182;19554454;273;*;14,1154037327924;-7,52362682814545;3,7382966809554;-2,01258152315044;0,0441586723756116;0,850431579053377;Promoter (<=1kb);2;19493699;19553914;60216;2;70909;ENSMUST00000131199.1;-268;4921504E06Rik;chr2_19554182_19554454
ENSMUST00000125458;chr1;78537346;78537924;579;*;13,3904123380349;-7,52599600266083;3,74045432924829;-2,01205397531837;0,0442142475645154;0,850431579053377;Promoter (<=1kb);1;78537628;78538173;546;1;68393;ENSMUST00000125458.1;0;Mogat1;chr1_78537346_78537924
ENSMUST00000156101;chr11;17002873;17003064;192;*;14,0397345887203;-7,52441688881908;3,73968764826052;-2,01204421238736;0,0442152766088416;0,850431579053377;Promoter (<=1kb);11;16994820;17002999;8180;2;56193;ENSMUST00000156101.1;0;Plek;chr11_17002873_17003064
ENSMUST00000030586;chr4;129625093;129625284;192;*;13,8690372428458;-7,52520658487514;3,74029462915719;-2,01192882673278;0,0442274401592412;0,850431579053377;Promoter (1-2kb);4;129619274;129623947;4674;2;66264;ENSMUST00000030586.14;-1146;Ccdc28b;chr4_129625093_129625284
ENSMUST00000102970;chr2;11226567;11226838;272;*;10,5845363987073;-7,54397253200498;3,74992978965571;-2,01176367430005;0,0442448548625148;0,850431579053377;Promoter (<=1kb);2;11226868;11300120;73253;1;18761;ENSMUST00000102970.4;-30;Prkcq;chr2_11226567_11226838
ENSMUST00000143377;chr9;59959416;59959634;219;*;14,0730846711425;-7,52204540900368;3,73910470405992;-2,01172366230778;0,0442490748474996;0,850431579053377;Promoter (1-2kb);9;59948598;59960655;12058;2;23958;ENSMUST00000143377.1;1021;Nr2e3;chr9_59959416_59959634
ENSMUST00000127447;chr12;103332877;103333166;290;*;12,9488555122257;-7,52520698580867;3,74069467258696;-2,01171377096234;0,0442501181203326;0,850431579053377;Promoter (2-3kb);12;103321146;103335584;14439;2;65256;ENSMUST00000127447.1;2418;Asb2;chr12_103332877_103333166
ENSMUST00000234025;chr18;13972375;13972739;365;*;10,2163023906845;-7,17284090665652;3,56593659949597;-2,01148862480347;0,0442738706431901;0,850431579053377;Promoter (<=1kb);18;13846870;13972548;125679;2;225207;ENSMUST00000234025.1;0;Zfp521;chr18_13972375_13972739
ENSMUST00000146217;chr2;28540022;28540273;252;*;14,9265662369183;-7,52678415424123;3,74195060555503;-2,01146005055959;0,0442768859448865;0,850431579053377;Promoter (<=1kb);2;28540726;28542902;2177;1;19730;ENSMUST00000146217.1;-453;Ralgds;chr2_28540022_28540273
ENSMUST00000197134;chr3;135440505;135440735;231;*;11,6581512125715;7,53565050565247;3,74637006182152;2,01145385567932;0,0442775396834867;0,850431579053377;Promoter (1-2kb);3;135439211;135466675;27465;1;66105;ENSMUST00000197134.2;1294;Ube2d3;chr3_135440505_135440735
ENSMUST00000165296;chr9;103230081;103230651;571;*;12,7336540941904;-7,52599628722026;3,74173049075377;-2,01136781652709;0,0442866201386875;0,850431579053377;Promoter (<=1kb);9;103222097;103230266;8170;2;22041;ENSMUST00000165296.7;0;Trf;chr9_103230081_103230651
ENSMUST00000227337;chr15;27919674;27919839;166;*;13,1877860090132;-7,52204574709361;3,74040681996692;-2,01102342850507;0,0443229821192628;0,850431579053377;Promoter (<=1kb);15;27770536;27919271;148736;2;223435;ENSMUST00000227337.1;-403;Trio;chr15_27919674_27919839
ENSMUST00000034285;chr8;119843531;119843718;188;*;9,80383258136203;-6,57018898103101;3,26712815616621;-2,01099824279338;0,0443256423242804;0,850431579053377;Promoter (2-3kb);8;119809222;119840544;31323;2;72042;ENSMUST00000034285.13;-2987;Cotl1;chr8_119843531_119843718
ENSMUST00000197959;chr3;122521211;122521579;369;*;9,44915325005188;-7,54475262408418;3,75179172509343;-2,01097320344889;0,0443282872030362;0,850431579053377;Intron (ENSMUST00000029766.8/29815, intron 8 of 11);3;122524646;122525405;760;1;29815;ENSMUST00000197959.1;-3067;Bcar3;chr3_122521211_122521579
ENSMUST00000208666;chr7;44858043;44858215;173;*;13,499863815084;7,51661444768984;3,73822673616721;2,0107433224868;0,044352575504083;0,850431579053377;Promoter (<=1kb);7;44858496;44861520;3025;1;59047;ENSMUST00000208666.1;-281;Pnkp;chr7_44858043_44858215
ENSMUST00000131685;chr4;125124888;125125129;242;*;12,871653382085;-7,52362727956209;3,74182530282238;-2,01068373605982;0,0443588729995677;0,850431579053377;Promoter (2-3kb);4;125120094;125122520;2427;2;230738;ENSMUST00000131685.1;-2368;Zc3h12a;chr4_125124888_125125129
ENSMUST00000217056;chr9;114777838;114778248;411;*;12,150379983907;-7,52678535706685;3,74349850333975;-2,01062865401224;0,0443646951129988;0,850431579053377;Promoter (2-3kb);9;114763292;114775451;12160;2;102545;ENSMUST00000217056.1;-2387;Cmtm7;chr9_114777838_114778248
ENSMUST00000043285;chr11;9048290;9048639;350;*;39,2672190442817;-5,81391560527919;2,89183391698612;-2,01045971939443;0,0443825553429551;0,850431579053377;Promoter (<=1kb);11;9048594;9069356;20763;1;626870;ENSMUST00000043285.4;0;Gm11992;chr11_9048290_9048639
ENSMUST00000145055;chr13;111807698;111807913;216;*;8,4173206904063;-6,57624016467929;3,27102526169052;-2,0104522706378;0,0443833429855251;0,850431579053377;Promoter (<=1kb);13;111767984;111808315;40332;2;26401;ENSMUST00000145055.1;402;Map3k1;chr13_111807698_111807913
ENSMUST00000061455;chr3;100489562;100489755;194;*;12,6953024629729;7,1994602219666;3,58116458288017;2,0103684305334;0,044392209176047;0,850431579053377;Promoter (<=1kb);3;100468057;100489324;21268;2;74645;ENSMUST00000061455.8;-238;Tent5c;chr3_100489562_100489755
ENSMUST00000203225;chr6;55276537;55277172;636;*;12,3418523231901;-7,52836159111347;3,74487814552075;-2,01030882676867;0,0443985132537942;0,850431579053377;Promoter (<=1kb);6;55278155;55318315;40161;1;330323;ENSMUST00000203225.1;-983;Mindy4;chr6_55276537_55277172
ENSMUST00000160743;chr6;87728201;87728420;220;*;21,4865413454938;-7,49977923344737;3,73141639266895;-2,00990145409182;0,0444416198385936;0,850431579053377;Promoter (2-3kb);6;87730869;87734017;3149;1;58229;ENSMUST00000160743.1;-2449;Efcc1;chr6_87728201_87728420
ENSMUST00000186296;chr16;92824995;92825365;371;*;12,5165993065622;7,51664193520261;3,73992235015109;2,00983903713908;0,0444482276755529;0,850431579053377;Promoter (<=1kb);16;92695592;92825778;130187;2;12394;ENSMUST00000186296.1;413;Runx1;chr16_92824995_92825365
ENSMUST00000129314;chr4;155187235;155187414;180;*;12,0323917781851;-7,52599659965205;3,74486988588229;-2,00968173234113;0,0444648845924597;0,850431579053377;Promoter (<=1kb);4;155154075;155188296;34222;2;20481;ENSMUST00000129314.1;882;Ski;chr4_155187235_155187414
ENSMUST00000003687;chr12;86079512;86079685;174;*;11,549423613218;-7,16982106713161;3,56782230560048;-2,00957908017925;0,0444757572120823;0,850431579053377;Promoter (<=1kb);12;86056745;86079041;22297;2;21809;ENSMUST00000003687.7;-471;Tgfb3;chr12_86079512_86079685
ENSMUST00000117236;chr14;55557077;55557250;174;*;11,5447978941465;-7,52283744909064;3,74352105689887;-2,00956194308749;0,0444775725416837;0,850431579053377;Promoter (2-3kb);14;55560006;55570065;10060;1;28199;ENSMUST00000117236.7;-2756;Dcaf11;chr14_55557077_55557250
ENSMUST00000185149;chr6;88106754;88107030;277;*;9,31858995531633;-7,54864192622757;3,75646704253567;-2,00950569797416;0,0444835310175606;0,850431579053377;Promoter (2-3kb);6;88104128;88104258;131;2;102465196;ENSMUST00000185149.1;-2496;Mir6376;chr6_88106754_88107030
ENSMUST00000220649;chr13;69813967;69814150;184;*;19,1734559865331;-7,49977970641111;3,7324922283285;-2,00932225645107;0,0445029690644852;0,850431579053377;Promoter (2-3kb);13;69811585;69815832;4248;1;28077;ENSMUST00000220649.1;2382;Med10;chr13_69813967_69814150
ENSMUST00000148132;chr11;46344286;46344450;165;*;19,6736249595854;-7,4981720173543;3,73196760164991;-2,00917393120973;0,0445186913181265;0,850431579053377;Promoter (1-2kb);11;46342287;46345020;2734;1;100503965;ENSMUST00000148132.1;1999;Gm12167;chr11_46344286_46344450
ENSMUST00000125555;chr11;50240284;50240522;239;*;11,1455601299872;-7,52362818218334;3,74464518477602;-2,00916984412059;0,0445191246097966;0,850431579053377;Promoter (1-2kb);11;50236472;50238616;2145;2;17001;ENSMUST00000125555.1;-1668;Ltc4s;chr11_50240284_50240522
ENSMUST00000029326;chr3;60080327;60080907;581;*;15,527327564929;-7,11540748642572;3,54263225552933;-2,0085086379824;0,0445892690679703;0,850431579053377;Promoter (<=1kb);3;60081869;60087566;5698;1;84112;ENSMUST00000029326.5;-962;Sucnr1;chr3_60080327_60080907
ENSMUST00000201851;chr5;90949581;90949838;258;*;8,48151336192732;-7,54941973572598;3,75878090122815;-2,00847560262405;0,0445927760884183;0,850431579053377;Promoter (2-3kb);5;90946774;90974348;27575;1;665563;ENSMUST00000201851.1;2807;Mthfd2l;chr5_90949581_90949838
ENSMUST00000056136;chr1;172341028;172341195;168;*;12,0545878708687;-7,52125480425223;3,7448784286841;-2,00841093976316;0,0445996413454372;0,850431579053377;Promoter (<=1kb);1;172341210;172374085;32876;1;16513;ENSMUST00000056136.3;-15;Kcnj10;chr1_172341028_172341195
ENSMUST00000147470;chr11;121548263;121548481;219;*;10,9882019467442;7,51666938816663;3,74283869928276;2,00828034336801;0,0446135094858925;0,850431579053377;Promoter (1-2kb);11;121550111;121590383;40273;1;108903;ENSMUST00000147470.1;-1630;Tbcd;chr11_121548263_121548481
ENSMUST00000095267;chr8;70696559;70696716;158;*;16,0147965601963;7,49760278179502;3,73375654693724;2,0080588242812;0,0446370411017199;0,850431579053377;Promoter (2-3kb);8;70698949;70700616;1668;1;16478;ENSMUST00000095267.5;-2233;Jund;chr8_70696559_70696716
ENSMUST00000128635;chr9;104337663;104337831;169;*;17,1312301075071;-7,5013859893973;3,7358518520271;-2,00794525225271;0,0446491097350981;0,850431579053377;Promoter (<=1kb);9;104306674;104337682;31009;2;56318;ENSMUST00000128635.7;0;Acpp;chr9_104337663_104337831
ENSMUST00000105670;chr4;151108405;151108659;255;*;10,7077213007575;-7,52362842870459;3,7469860325257;-2,00791472490043;0,0446523541671286;0,850431579053377;Promoter (<=1kb);4;151059814;151108576;48763;2;100072;ENSMUST00000105670.7;0;Camta1;chr4_151108405_151108659
ENSMUST00000131515;chr11;17051528;17052195;668;*;15,5170031377923;-7,13927495788814;3,55588452200842;-2,00773532259022;0,0446714249756333;0,850431579053377;Promoter (<=1kb);11;17051586;17055004;3419;1;380686;ENSMUST00000131515.1;0;Cnrip1;chr11_17051528_17052195
ENSMUST00000213243;chr10;29146688;29147071;384;*;11,363058445327;-7,53072342082246;3,75095080883204;-2,00768386593887;0,0446768961838467;0,850431579053377;Promoter (<=1kb);10;29147335;29180980;33646;1;67412;ENSMUST00000213243.1;-264;Soga3;chr10_29146688_29147071
ENSMUST00000023291;chr15;89453417;89453597;181;*;10,159330258965;-7,52441893146935;3,74814108586952;-2,00750685715551;0,0446957212340089;0,850431579053377;Promoter (<=1kb);15;89453913;89464468;10556;1;60597;ENSMUST00000023291.5;-316;Mapk8ip2;chr15_89453417_89453597
ENSMUST00000111186;chr12;3892800;3893066;267;*;12,5941218202271;-7,52599621603349;3,74943977152416;-2,0072321932442;0,0447249452448674;0,850431579053377;Promoter (1-2kb);12;3891744;3914443;22700;1;13435;ENSMUST00000111186.7;1056;Dnmt3a;chr12_3892800_3893066
ENSMUST00000107846;chr4;44003535;44003870;336;*;18,4253230344949;7,4977422242977;3,73543510448679;2,00719381131581;0,0447290303332481;0,850431579053377;Promoter (<=1kb);4;44004452;44032846;28395;1;12757;ENSMUST00000107846.9;-582;Clta;chr4_44003535_44003870
ENSMUST00000205893;chr7;98176520;98176695;176;*;16,330997235068;7,49757483073318;3,73561200747346;2,00705394878632;0,0447439189288326;0,850431579053377;Promoter (<=1kb);7;98177194;98179401;2208;1;330599;ENSMUST00000205893.1;-499;Gm16938;chr7_98176520_98176695
ENSMUST00000210479;chr7;45361215;45361608;394;*;9,94412884092966;-7,52520876308191;3,74938894384569;-2,00704938212237;0,0447444051281616;0,850431579053377;Promoter (<=1kb);7;45339122;45361822;22701;2;76787;ENSMUST00000210479.1;214;Ppfia3;chr7_45361215_45361608
ENSMUST00000029005;chr2;172437295;172437882;588;*;16,142815225974;-7,50379172904735;3,73875343527051;-2,00703038030226;0,0447464282441161;0,850431579053377;Promoter (2-3kb);2;172440556;172469908;29353;1;66404;ENSMUST00000029005.3;-2674;Rtf2;chr2_172437295_172437882
ENSMUST00000124901;chr11;117413277;117413492;216;*;11,6316210279571;-7,52441784552748;3,74916407926906;-2,00695880106545;0,0447540499487332;0,850431579053377;Promoter (<=1kb);11;117414389;117415368;980;1;105827746;ENSMUST00000124901.1;-897;Gm11729;chr11_117413277_117413492
ENSMUST00000212628;chr8;95852376;95852572;197;*;14,7001565428245;-7,50058401973295;3,73801870111876;-2,00656674550293;0,0447958151640446;0,850431579053377;Promoter (<=1kb);8;95841529;95853522;11994;2;234595;ENSMUST00000212628.1;950;Slc38a7;chr8_95852376_95852572
ENSMUST00000155810;chr15;97750573;97750970;398;*;14,4537900528779;-7,50218907200095;3,73882489301086;-2,0065633686202;0,0447961750421126;0,850431579053377;Promoter (<=1kb);15;97749707;97750705;999;2;223864;ENSMUST00000155810.1;0;Rapgef3;chr15_97750573_97750970
ENSMUST00000120827;chr5;77095145;77095421;277;*;7,34134744108849;-6,57019050193731;3,27444416015276;-2,00650558708285;0,0448023332613085;0,850431579053377;Promoter (<=1kb);5;77086988;77095253;8266;2;74318;ENSMUST00000120827.8;0;Hopx;chr5_77095145_77095421
ENSMUST00000182306;chr1;7088962;7089236;275;*;15,3606327832485;-7,5013864844101;3,73854409672075;-2,0064993993223;0,0448029927804752;0,850431579053377;Promoter (<=1kb);1;7089104;7160902;71799;1;319263;ENSMUST00000182306.1;0;Pcmtd1;chr1_7088962_7089236
ENSMUST00000163052;chr2;93456146;93456410;265;*;24,424130717242;7,478167628466;3,72726347580882;2,00634263636091;0,0448197040090698;0,850431579053377;Exon (ENSMUST00000162565.7/100038525, exon 3 of 3);2;93452821;93466400;13580;1;100038525;ENSMUST00000163052.1;3325;Gm10804;chr2_93456146_93456410
ENSMUST00000172718;chr18;75377401;75377785;385;*;11,0520649142533;-7,52599708015965;3,75173647969229;-2,00600365214801;0,0448558583439876;0,850431579053377;Promoter (2-3kb);18;75374914;75394001;19088;1;17131;ENSMUST00000172718.1;2487;Smad7;chr18_75377401_75377785
ENSMUST00000166554;chrX;135797212;135797437;226;*;9,01741883964246;-7,16982252171022;3,57422981260682;-2,00597692303422;0,0448587101814375;0,850431579053377;Promoter (<=1kb);20;135797588;135803466;5879;1;67298;ENSMUST00000166554.1;-151;Gprasp1;chrX_135797212_135797437
ENSMUST00000030779;chr4;152190093;152190571;479;*;12,2237522306746;-7,51808482652522;3,74793280682952;-2,00592839146574;0,0448638886019987;0,850431579053377;Intron (ENSMUST00000075363.9/70025, intron 1 of 8);4;152186206;152271847;85642;1;70025;ENSMUST00000030779.9;3887;Acot7;chr4_152190093_152190571
ENSMUST00000133278;chr9;14867133;14867323;191;*;13,2817901911295;-7,10912067412195;3,54422200546788;-2,00583390745678;0,0448739716909415;0,850431579053377;Promoter (1-2kb);9;14865340;14870789;5450;1;14608;ENSMUST00000133278.1;1793;Gpr83;chr9_14867133_14867323
ENSMUST00000174288;chr2;127248056;127248239;184;*;9,37452030358322;6,55428439688939;3,26767559334981;2,0057940911357;0,0448782213580535;0,850431579053377;Promoter (<=1kb);2;127247973;127257521;9549;1;69470;ENSMUST00000174288.1;83;Tmem127;chr2_127248056_127248239
ENSMUST00000237280;chr19;5743490;5743820;331;*;13,4601241886966;-7,50138718193881;3,74002107485561;-2,00570719570836;0,0448874970409887;0,850431579053377;Promoter (<=1kb);19;5743903;5758531;14629;1;16998;ENSMUST00000237280.1;-83;Ltbp3;chr19_5743490_5743820
ENSMUST00000118228;chr15;59652886;59653150;265;*;15,6069992731951;-7,49978052513753;3,73927455205883;-2,00567795189261;0,0448906190459805;0,850431579053377;3' UTR;15;59648653;59653689;5037;1;211770;ENSMUST00000118228.1;4233;Trib1;chr15_59652886_59653150
ENSMUST00000057398;chr6;42396519;42396703;185;*;13,5981234765912;-7,49897767746535;3,73929939872442;-2,00544991931469;0,0449149695806848;0,850431579053377;Distal Intergenic;6;42400238;42401119;882;1;387514;ENSMUST00000057398.3;-3535;Tas2r143;chr6_42396519_42396703
ENSMUST00000096232;chr16;15890053;15890265;213;*;13,9365640829967;-7,5021892401509;3,74096112348631;-2,00541758989449;0,0449184227899942;0,850431579053377;Promoter (2-3kb);16;15887286;15891031;3746;1;12609;ENSMUST00000096232.5;2767;Cebpd;chr16_15890053_15890265
ENSMUST00000104269;chr11;62609112;62609357;246;*;15,1194053891565;-7,49656368335453;3,73849966676675;-2,00523320892468;0,0449381213941471;0,850431579053377;Exon (ENSMUST00000057194.8/192976, exon 3 of 4);11;62604515;62604586;72;1;100217444;ENSMUST00000104269.1;4597;Snord65;chr11_62609112_62609357
ENSMUST00000042767;chr14;111674778;111674941;164;*;13,56695840468;-7,4997812648317;3,74012076763022;-2,00522435792458;0,0449390671865971;0,850431579053377;Promoter (<=1kb);14;111675097;111683141;8045;1;75409;ENSMUST00000042767.8;-156;Slitrk5;chr14_111674778_111674941
ENSMUST00000210120;chr7;45707712;45707898;187;*;13,1951677158524;-7,49897783017788;3,74012468108232;-2,00500744483412;0,0449622511436432;0,850431579053377;Promoter (<=1kb);7;45707889;45709896;2008;1;13170;ENSMUST00000210120.1;0;Dbp;chr7_45707712_45707898
ENSMUST00000214357;chr9;27299041;27299226;186;*;25,368424374998;-7,47716485820921;3,7293203405176;-2,00496717242891;0,0449665566213345;0,850431579053377;Promoter (<=1kb);9;27299204;27357546;58343;1;235086;ENSMUST00000214357.1;0;Igsf9b;chr9_27299041_27299226
ENSMUST00000225759;chr13;40921440;40921642;203;*;9,17310038794277;-7,52520949614876;3,75341970788569;-2,00489422494873;0,0449743562398751;0,850431579053377;Intron (ENSMUST00000110191.9/14538, intron 1 of 2);13;40917650;40953789;36140;1;14538;ENSMUST00000225759.1;3790;Gcnt2;chr13_40921440_40921642
ENSMUST00000047698;chr19;11819884;11820148;265;*;10,2661644749483;-7,52283810178042;3,7523090696688;-2,00485566676532;0,0449784793807907;0,850431579053377;Promoter (<=1kb);19;11775118;11819403;44286;2;20908;ENSMUST00000047698.13;-481;Stx3;chr19_11819884_11820148
ENSMUST00000099396;chr10;86778086;86778397;312;*;8,50612683740394;-6,570189947073;3,27719158860119;-2,00482326694771;0,0449819442358335;0,850431579053377;Promoter (<=1kb);10;86779005;86838389;59385;1;103466;ENSMUST00000099396.2;-608;Nt5dc3;chr10_86778086_86778397
ENSMUST00000117966;chr10;81434117;81434295;179;*;13,2998169213248;-7,49897777382185;3,74048581414817;-2,00481385210911;0,0449829511062663;0,850431579053377;Intron (ENSMUST00000221817.1/18029, intron 1 of 9);10;81400953;81431005;30053;2;18029;ENSMUST00000117966.1;-3112;Nfic;chr10_81434117_81434295
ENSMUST00000226543;chr14;70624804;70624974;171;*;20,4539591740822;7,47811099784966;3,73010402986284;2,0047995814542;0,0449844773184758;0,850431579053377;Promoter (1-2kb);14;70617983;70626155;8173;2;13829;ENSMUST00000226543.1;1181;Dmtn;chr14_70624804_70624974
ENSMUST00000017153;chr2;164441105;164441430;326;*;13,7435587576449;-7,49817355034756;3,74021588214956;-2,00474351925329;0,044990473458711;0,850431579053377;Promoter (1-2kb);2;164424247;164443186;18940;2;20971;ENSMUST00000017153.3;1756;Sdc4;chr2_164441105_164441430
ENSMUST00000200677;chr5;64806107;64806463;357;*;14,3543918300536;-7,50539401850756;3,74394045927985;-2,00467771860646;0,044997512035461;0,850431579053377;Promoter (2-3kb);5;64803622;64822172;18551;1;16599;ENSMUST00000200677.1;2485;Klf3;chr5_64806107_64806463
ENSMUST00000153541;chr10;77531071;77531233;163;*;12,8108019380112;-7,50299154735151;3,74286231927566;-2,00461328986409;0,0450044047617375;0,850431579053377;Promoter (<=1kb);10;77530380;77565708;35329;1;16414;ENSMUST00000153541.1;691;Itgb2;chr10_77531071_77531233
ENSMUST00000177368;chr9;107983487;107983907;421;*;14,35427994326;-7,49575854962168;3,73965404182959;-2,00439892722121;0,0450273441502928;0,850431579053377;Promoter (<=1kb);9;107983287;107994562;11276;1;74153;ENSMUST00000177368.1;200;Gm20661;chr9_107983487_107983907
ENSMUST00000125544;chr2;167656834;167657158;325;*;13,3666289729628;-7,5037926979233;3,74380530004112;-2,00432236629423;0,0450355394821126;0,850431579053377;Intron (ENSMUST00000125544.2/66589, intron 1 of 7);2;167607850;167661496;53647;2;66589;ENSMUST00000125544.2;4338;Gm20431;chr2_167656834_167657158
ENSMUST00000146055;chr8;125724863;125725340;478;*;14,1391904120183;-7,50619466788007;3,74523340547788;-2,00419943304503;0,0450487012899604;0,850431579053377;Distal Intergenic;8;125729963;125745299;15337;1;66566;ENSMUST00000146055.7;-4623;Ntpcr;chr8_125724863_125725340
ENSMUST00000131732;chr1;128016177;128016394;218;*;12,2861399749709;-7,50138768599961;3,74284758533234;-2,00419266747501;0,0450494257376383;0,850431579053377;Promoter (2-3kb);1;127996853;128018693;21841;2;226409;ENSMUST00000131732.1;2299;Zranb3;chr1_128016177_128016394
ENSMUST00000026672;chr7;81213077;81213346;270;*;11,1527411782928;-7,10912152962101;3,54746287788325;-2,00400166945876;0,045069881588831;0,850431579053377;Promoter (<=1kb);7;81213596;81334533;120938;1;18584;ENSMUST00000026672.7;-250;Pde8a;chr7_81213077_81213346
ENSMUST00000210780;chr10;125389472;125389759;288;*;13,1655356300098;-7,50218952162482;3,74396917973621;-2,00380643148173;0,0450907996329171;0,850431579053377;Promoter (<=1kb);10;125227485;125389465;161981;2;20503;ENSMUST00000210780.1;-7;Slc16a7;chr10_125389472_125389759
ENSMUST00000230464;chr15;73180305;73180466;162;*;17,757725650842;7,47825231317339;3,73222685724816;2,00369714896892;0,0451025118725826;0,850431579053377;Promoter (2-3kb);15;73128422;73177847;49426;2;239528;ENSMUST00000230464.1;-2458;Ago2;chr15_73180305_73180466
ENSMUST00000151486;chr10;41477229;41477436;208;*;11,8134180772504;-7,50138792456734;3,74385038055041;-2,00365590557187;0,0451069327574091;0,850431579053377;Promoter (<=1kb);10;41477079;41478185;1107;1;171580;ENSMUST00000151486.1;150;Mical1;chr10_41477229_41477436
ENSMUST00000149719;chr2;23041536;23041731;196;*;11,8097000806709;-7,50058520945461;3,74348703693269;-2,00363595104109;0,0451090718171712;0,850431579053377;Promoter (1-2kb);2;22940086;23040241;100156;2;11308;ENSMUST00000149719.7;-1295;Abi1;chr2_23041536_23041731
ENSMUST00000185985;chr7;31150985;31151178;194;*;7,58900041342409;-6,57170480048123;3,28023416472225;-2,00342550881201;0,0451316357362436;0,850431579053377;Promoter (<=1kb);7;31130127;31151012;20886;2;52857;ENSMUST00000185985.6;0;Gramd1a;chr7_31150985_31151178
ENSMUST00000101285;chr6;72380142;72380302;161;*;17,1005512207379;7,47825229874528;3,73274701020565;2,00341793277152;0,0451324482276454;0,850431579053377;Promoter (<=1kb);6;72369028;72380422;11395;2;53620;ENSMUST00000101285.9;120;Vamp5;chr6_72380142_72380302
ENSMUST00000151534;chr12;12941798;12941995;198;*;11,6531108098786;-7,49897852986399;3,74337821810418;-2,00326499032252;0,0451488531567501;0,850431579053377;Promoter (<=1kb);12;12940944;12941825;882;2;18109;ENSMUST00000151534.1;0;Mycn;chr12_12941798_12941995
ENSMUST00000147914;chr10;59875791;59875956;166;*;16,6861758626523;7,47813918386557;3,7333052025219;2,0030880890247;0,0451678342323985;0,850431579053377;Distal Intergenic;10;59879556;59899302;19747;1;56709;ENSMUST00000147914.7;-3600;Dnajb12;chr10_59875791_59875956
ENSMUST00000210369;chr8;70611524;70611678;155;*;16,3288380751914;7,47822400746462;3,73336548836425;2,00307846386108;0,0451688671818143;0,850431579053377;Promoter (2-3kb);8;70597491;70608872;11382;2;76900;ENSMUST00000210369.1;-2652;Ssbp4;chr8_70611524_70611678
ENSMUST00000190496;chr17;35869939;35870888;950;*;13,8022827916816;-7,50539422420397;3,74703064330225;-2,00302451158752;0,0451746575787768;0,850431579053377;Promoter (1-2kb);17;35868403;35875594;7192;1;76448;ENSMUST00000190496.1;1536;Ppp1r18;chr17_35869939_35870888
ENSMUST00000217255;chr9;57420478;57421278;801;*;13,0738933000244;-7,23579053912573;3,61259652847721;-2,00293348069395;0,0451844288361744;0,850431579053377;Promoter (<=1kb);9;57415166;57421318;6153;2;66812;ENSMUST00000217255.1;40;Ppcdc;chr9_57420478_57421278
ENSMUST00000185329;chr1;14310034;14310372;339;*;11,222707973808;-7,50058553465771;3,74487152678864;-2,00289528786311;0,0451885289857535;0,850431579053377;Promoter (<=1kb);1;14301204;14310051;8848;2;14048;ENSMUST00000185329.1;0;Eya1;chr1_14310034_14310372
ENSMUST00000069941;chr11;58913894;58914080;187;*;15,9439395618152;7,47816743697078;3,73410774956718;2,00266514479599;0,045213242383193;0,850431579053377;Distal Intergenic;11;58917908;58926608;8701;1;192194;ENSMUST00000069941.12;-3828;Btnl10;chr11_58913894_58914080
ENSMUST00000172613;chr6;124729826;124730460;635;*;11,0809906893338;-7,50219061802898;3,74649459291115;-2,00245601107342;0,0452357096195708;0,850431579053377;Promoter (1-2kb);6;124727747;124728708;962;2;15170;ENSMUST00000172613.1;-1118;Ptpn6;chr6_124729826_124730460
ENSMUST00000186001;chr1;93763631;93763815;185;*;15,5712823341592;7,47811086879085;3,73468703053989;2,00233936810224;0,0452482446622504;0,850431579053377;Intron (ENSMUST00000149436.7/66615, intron 1 of 5);1;93768077;93775448;7372;1;66615;ENSMUST00000186001.1;-4262;Atg4b;chr1_93763631_93763815
ENSMUST00000006687;chr4;63355879;63356217;339;*;10,8271882062282;-7,5021907823367;3,74705560675168;-2,00215624471085;0,0452679299335805;0,850431579053377;Promoter (<=1kb);4;63356162;63359511;3350;1;18407;ENSMUST00000006687.4;0;Orm3;chr4_63355879_63356217
